source_id ra dec x y gmag
1362874800415405952 266.31118008119853 47.68253590112039 976.3563452532079 1047.7740764818404 14.560297
1362861915513687808 265.98263524994877 47.59073862702657 1005.8736918333436 1078.567286743488 13.893935
1362870745966275328 266.4174184320773 47.6108068399001 959.7778352600958 1053.9761886843537 14.271275
1362865901243337344 265.82985741793345 47.646843823550746 1026.3935952629736 1077.0312601084015 13.365514
1362874078860896512 266.3502219748973 47.64052290208418 969.1804147463353 1052.5568742756918 15.962265
1362861984233162880 265.94533624131884 47.59072260614476 1009.9460752318006 1080.3891647795738 14.598733
1362865866883599872 265.853933798467 47.64667356197945 1023.7556293394082 1075.8898399604152 16.489788
1362865076609618304 265.93036519766713 47.622419049314274 1013.7546604750042 1076.0512991726675 15.155565
1362866519718637312 265.9794315335863 47.70865479109165 1014.3219858119553 1059.8711460913735 15.418779
1362875109653059200 266.37528948298245 47.6925382330703 970.0604159055081 1043.0092445875223 15.440543
1362862018592903296 265.9708630639199 47.60257973153618 1007.9723888914386 1077.2489606475895 15.035955
1362865969962817152 265.88263687473835 47.66119843140844 1021.619136997119 1072.172401544704 16.03459
1362865110969359104 265.9653644022504 47.637170124061 1010.9473885531486 1071.9873143580214 13.667841
1362865420207006848 265.99257703339924 47.66576088336391 1009.9424747291221 1066.088829213594 15.780761
1362865969962818048 265.8899986546054 47.668719447754974 1021.3314084075791 1070.6117124613959 16.395683
1362865214048574720 265.981819963884 47.642714151236085 1009.5326383993106 1070.2983798271725 15.728065
1362873494745334784 266.3239858073194 47.61659012192817 970.3827132876698 1057.6756829195078 16.248266
1362862121672120960 265.99952808709486 47.61996414085579 1006.037187919776 1073.0710209992164 16.451506
1362864114536938112 265.8065877640166 47.60300189416009 1025.9368173047249 1085.1718023346355 13.852732
1362864733012229120 265.8430088881004 47.59082154300711 1021.1275545644635 1085.352041826677 15.855881
1362864767371968256 265.8621289601923 47.59305399544731 1019.1923799558972 1084.0661979890692 15.452492
1362897718360936320 266.4197170635773 47.884812398602115 978.6007059866866 1010.0883818123958 10.147357
1362891533608019328 266.3638575473138 47.8321544796538 981.0092171636815 1021.2653407131303 14.909475
1362888338152349952 266.3948984035724 47.811921305065475 976.2264879925035 1022.9654791675331 15.940587
1362891636687240704 266.392440911791 47.86250148084547 980.0118705386491 1015.0029128182036 12.906533
1362887681021167616 266.28734859880785 47.739288817626154 982.8898303318389 1039.8811138020849 12.110671
1362888058978288256 266.31140563678605 47.79224751924096 983.943720674689 1030.2315619341502 13.699046
1362892530040611840 266.33759524122905 47.86299063977794 986.0060599133515 1017.6320040263354 13.433313
1362886001690322688 266.162569047793 47.69088698252779 993.137980917896 1053.7532417994296 15.137541
1362890124858927488 266.0617143428828 47.766479410202244 1009.3372525861172 1046.6073702306483 15.929932
1362894522905265920 266.4342778040747 47.86086994944466 975.3515349206234 1013.1949649635411 14.392794
1362884833458980864 266.1562041137251 47.6280705167979 989.4942092074589 1064.1043572688616 16.258541
1362897752720676224 266.4329280656207 47.894533683006614 977.8425748984955 1007.8810742365565 15.320031
1362897787080414336 266.42081682778655 47.898770505637096 979.4529260567148 1007.8027832707868 16.134733
1362892942357460352 266.3957667042581 47.92891636483095 984.2703593580013 1004.2211955688754 15.794614
1362893011076936832 266.3833281970123 47.92546867552284 985.3806245093709 1005.3866172130888 13.569489
1362884902178465792 266.1730782473986 47.64970846438161 989.147321590996 1059.8181090384908 15.3878
1362898542994813824 266.4142413080499 47.90534813990863 980.6248393739708 1007.0763619259529 16.185863
1362884936538202240 266.1859890533467 47.636215378100296 986.8060849547322 1061.339843033506 15.664673
1362887238640716544 266.40566068394935 47.76256742607364 971.6216099931333 1030.3194535153875 15.958615
1362884966602988288 266.21272960836217 47.645785703524545 984.5497140703984 1058.4959409966054 15.310888
1362885005257683712 266.1995589500847 47.65260607350698 986.4584488179675 1058.053836911852 15.239341
1362890605895242496 266.1611028417484 47.80037011029385 1000.859111781866 1036.3226204912419 11.73533
1362887273000444928 266.3235057084713 47.737237906613814 978.8089525835394 1038.4258960751044 15.498943
1362890331017334144 266.1531407194152 47.7769734224048 1000.1098074242416 1040.454032134605 14.084652
1362890434096549760 266.17144583081904 47.77893359430842 998.2529812443089 1039.242890232776 16.079365
1362888922268053504 266.0403886835778 47.688884352313806 1006.3193266931597 1060.0570892846877 14.832438
1362888681749885184 266.07016633302857 47.681469911602385 1002.5625570630986 1059.7864482489217 15.94987
1362886551445924992 266.26477160621783 47.685423965898686 981.617134545404 1049.600773573049 14.669125
1362886757604355584 266.24765065015816 47.701009153899236 984.5631840546505 1047.953527550093 15.93019
1362886207848725760 266.1538745399068 47.69845076635672 994.6080962334631 1052.970953996644 16.231777
1362888441231558528 266.31899293809334 47.796159137527695 983.3895522107297 1029.2322781352361 15.169729
1362888716109622656 266.0343073890591 47.680932380569516 1006.4351948572624 1061.625598942121 13.792313
1362884764739709952 266.10635291737776 47.641554910934744 995.865063644624 1064.394696709968 16.463984
1362892323882164352 266.24426301495697 47.86096403007541 996.0076733040371 1022.5509780487193 13.398316
1362884455502061568 266.1031784517808 47.60251579265485 993.5200638837425 1070.7890602499772 16.00143
1362885280135789568 266.1875261748242 47.682034368732964 989.8053010703597 1053.9425551999634 16.486206
1362889162786225920 266.09483894608337 47.73096672054602 1003.2839737667301 1050.6658937685536 16.102234
1362885280135789440 266.18354734464145 47.680739741689294 990.1496737154137 1054.344914434439 13.760276
1362890056139423232 266.05450911047507 47.74635500554277 1008.7362039768757 1050.177726266156 15.203627
1362889197145964416 266.1404418433304 47.71177331062066 996.9917802895193 1051.5002610447561 16.18534
1362886207848725248 266.15037093990446 47.694696144098266 994.730769485666 1053.7429689645633 13.421272
1362889849980992640 266.0663238715507 47.73818152314971 1006.8868279646558 1050.9072155832102 13.237352
1362885894315940864 266.14329381782466 47.672631107118264 993.9791802457398 1057.616819604702 15.416026
1362885177056572928 266.1714374743175 47.6623744435045 990.2013698560806 1057.874647661794 16.403927
1362885898611078144 266.1395817702713 47.66499106831555 993.8566966788784 1059.0199649526528 14.9690695
1362888819188840320 266.10999308983224 47.696418429220316 999.2509835288085 1055.4470831166727 13.749306
1362889025347270272 266.0654414440453 47.71173814668757 1005.1620105321083 1055.1784716381032 15.861917
1362890365377071616 266.1170113404001 47.77500212088392 1003.9059179035107 1042.5394372048813 15.103967
1362890159218639488 266.0673424316468 47.756672955908364 1008.0493151261569 1047.900502325422 16.366278
1362886482726444928 266.25078737212874 47.67550707357429 982.4551703762802 1051.8740610263546 15.933056
1362886345287681792 266.20323553396764 47.718632517812615 990.6232159090611 1047.3215395009568 16.113792
1362886139129251712 266.210544143156 47.71537006729184 989.6011914571519 1047.4837669388826 16.324
1362889094066749696 266.1123785365411 47.73249454005662 1001.4787874930246 1049.5628834756205 15.174512
1362889197145964928 266.1372358207511 47.7213467430776 998.0018350401746 1050.127077758055 13.514416
1362889094066749440 266.1078063094991 47.72961096534294 1001.7779924331936 1050.2478133559039 14.917704
1362887788396521984 266.29478933004924 47.76021903218207 983.5307711069732 1036.1695260908086 16.031452
1362889472023872768 266.13370652575964 47.73636959573492 999.4230135089518 1047.8984385755332 13.232325
1362887960195212544 266.2789563611874 47.75916560598748 985.1816830595852 1037.1179649764474 16.225567
1362891018212104960 266.2894999297711 47.79751901915678 986.6929049748412 1030.4684438172058 16.178955
1362891190010796032 266.2347109077631 47.809909739354055 993.5116817825827 1031.1836498307614 16.128504
1362891361809489792 266.2921111043186 47.83308283350493 988.8748364361252 1024.6547536377252 14.843673
1362891086931582720 266.31031734084854 47.81546970954893 985.6732927992308 1026.5733829893309 15.075795
1362891086931582464 266.30251942573983 47.81488308730931 986.4807581135249 1027.0514322221402 12.927281
1362890605895242368 266.15556351211734 47.79857001195512 1001.3374108552658 1036.8820360672428 15.75602
1362892461321120384 266.2858626418092 47.882840057632336 993.0038022560645 1017.0069182598467 15.274867
1362892564400335616 266.31459197003153 47.8704585892083 989.0239755939456 1017.5719372361019 14.870718
1362891877205568896 266.3589928266056 47.86554780758297 983.8584632895459 1016.1676229712191 15.907653
1362892598760075136 266.3544952028677 47.890085769737595 986.0519462353963 1012.4666724396851 13.61216
1362892323882164864 266.2522579174937 47.8646020375876 995.3908623298988 1021.5762331404924 15.944851
1362892323882165248 266.2538279259801 47.86858367661108 995.4960386051614 1020.8623548765838 15.655699
1362898886592198400 266.40840697710695 47.940847743943216 983.7287343540717 1001.689133175316 14.206897
1362898542994814208 266.42158384685655 47.909087560872976 980.0878627437306 1006.1155862089198 15.338492
1362891911565308288 266.3969432287695 47.889529408055566 981.4027453839321 1010.4600038938581 11.865821
1362892804918505600 266.3504492777516 47.90119560269056 987.263136020341 1010.8899640889185 15.809655
1362893011076937216 266.3947109033938 47.930616359469646 984.5032013034454 1004.0015287886363 15.506036
1362891533608021248 266.3780169750222 47.83540783669226 979.6957407020859 1020.0460838937842 16.412962
1363643908798848896 266.39177933852346 47.97790240466811 988.1102875427582 996.5849718443773 15.972935
1363662875374422272 266.0691708896937 48.089812280283425 1030.7938250159536 994.5003333532799 16.456146
1363641125659997440 266.0814585652429 47.81565459763889 1010.5760410066422 1037.7774946862633 15.865875
1363622399602580608 265.84601332205295 47.86162879571444 1039.3221898985998 1041.8800180667622 12.324772
1363644905231259904 266.3189222121227 48.00364057373379 997.7962063981237 996.059300934097 16.128817
1363644767792306560 266.3520728522248 47.98869713413984 993.1655183066309 996.8169077107466 14.252363
1363659027083725440 266.1807988943117 48.04045725407537 1015.308062011078 996.9486451000386 14.294047
1363659267601892608 266.14233255870477 48.04719228451639 1019.9380266937204 997.752599515615 11.5267
1363659233242154112 266.1251924871615 48.05495269608509 1022.3290373303166 997.3479855666208 15.188899
1363633703956501760 265.7627233460271 47.878712290676816 1049.5352311141207 1043.1742812964296 11.540585
1363648753521955968 266.19970792512936 48.04641157309087 1013.6723123160699 995.0695219351311 16.475128
1363618001554875392 265.85093691346606 47.76073194108374 1031.8850891004338 1057.789286512449 16.186584
1363665619858401920 266.3687955149281 48.23577789032174 1008.5267116578805 956.4532290256868 14.015951
1363648513003787520 266.2293052406878 48.034338668204924 1009.6322342824274 995.5508237890899 15.136674
1363617211282079744 265.97839588810933 47.736951307734714 1016.3781625550902 1055.3961978056159 14.005407
1363636658894217216 265.62936497795323 47.898285822286795 1065.3455444958636 1046.4647201847201 10.657779
1363641022580779008 266.0535899095374 47.79551760761101 1012.2204703409137 1042.3601296922463 15.4319935
1363631882890587136 265.580422655838 47.9348745698238 1073.1396969008608 1042.9521919865235 16.430813
1363636865052431488 265.70498273251184 47.90459106533127 1057.5674359990087 1041.8155776182516 14.711709
1363660160955096832 266.14397608778694 48.09072329678166 1022.7650795633249 990.7032218115994 14.068891
1363660573271956608 266.2004005426479 48.0608223732033 1014.5938296679105 992.7290255701247 16.361534
1363615390215933440 265.81761169078817 47.68833460641261 1030.5647716630087 1070.9883325136593 15.283649
1363617554879467264 265.972865337078 47.77023167193763 1019.2656831789673 1050.3424625384575 16.002232
1363647516571372288 266.26668382082016 48.001523460115166 1003.3104410109584 998.9667873717196 15.684592
1363622056005192192 265.8488616146646 47.81917900936924 1036.109008992424 1048.5366751789772 12.756237
1363644836511779328 266.30484029029185 47.98292204346983 997.8850025220438 1000.0665912195409 12.008761
1363632123408524672 265.6845206585069 47.79998633670824 1052.6688755598482 1059.552969274001 16.061174
1363617967196319872 265.83105165446506 47.75431601129264 1033.6108162451142 1059.7801481184874 15.858272
1363647619650585600 266.2398359749974 47.999398621389275 1006.0727878495334 1000.6251441650325 16.244493
1363631230055540992 265.4807165704325 47.86974656177471 1079.5484290151544 1058.1632269935749 16.058172
1363648478644045568 266.2082806745983 48.02058225307545 1010.9576299942498 998.7831994387683 15.815827
1363630611580251008 265.53369728798407 47.85215876633254 1072.603935205477 1058.4453006489168 16.253925
1363648925320656896 266.27677204919826 48.0778484652588 1007.5073704922584 986.2579278493215 14.31313
1363620922133820928 265.8361855146547 47.770379944357785 1034.1503791057116 1056.9607674507295 13.615334
1363620784694868736 265.7766023505243 47.814981116744406 1043.6783135900569 1052.7070562959238 16.324615
1363616283569129472 265.7668514989178 47.69841771317464 1036.7851676339822 1071.8335940243167 15.809779
1363630371062082944 265.5586211235699 47.842623305753044 1069.2500709401452 1058.7780582350229 13.9112835
1363618173354753664 265.9261530696863 47.755669731814365 1023.3509751886111 1054.9457347515468 14.375529
1363660848149866752 266.189041761395 48.08818692385828 1017.7148902602389 988.9048961637277 15.231419
1363660848149866624 266.1885948669436 48.08621631081402 1017.6270152867024 989.2422424302207 16.055597
1363634150631927424 265.85180633806874 47.88170132497553 1040.0660797675757 1038.3860070435408 15.881269
1363630302342603392 265.5509686712506 47.82575975727672 1068.9385233339538 1061.8463714373954 12.723274
1363680261402222976 265.5724427365082 48.03051757453493 1080.4921286145882 1028.0051156297982 13.651139
1363648856601179136 266.2861873620937 48.06770958601971 1005.7856006713556 987.4179970046415 16.145905
1363648925320656512 266.27752368035567 48.07459794748373 1007.200732442873 986.7412253898868 13.367415
1363631401854236800 265.5441514252449 47.86619074074347 1072.4191905613416 1055.6962654650133 14.9084835
1363616489727565824 265.8046822332146 47.737854117467975 1035.3567104909148 1063.6920011967286 15.484413
1363633291639632128 265.6347310687463 47.84609590236492 1061.2165989243447 1054.5664577013833 14.930265
1363631504933456896 265.56289213568664 47.88404941888531 1071.594850209295 1051.9366245782796 15.404407
1363632810603298560 265.72155977476996 47.8518677319949 1052.1759252319387 1049.4598418420762 16.065117
1363643462122232960 266.3051008206749 47.90281509835599 992.299744350711 1012.8657553389233 14.858105
1363633497798065664 265.66608482011577 47.87313926427172 1059.649567475042 1048.7265614290848 16.444187
1363630439781563648 265.5983795302603 47.847620770671064 1065.2695346314501 1056.069315184217 16.443457
1363630680299732736 265.5780853717642 47.85874326163137 1068.228790101499 1055.2619664312183 15.276768
1363679917804837760 265.5936308052867 48.00612781251263 1076.543076889666 1030.8992998356566 16.09111
1363661878942021760 266.18529026947294 48.11987972800901 1020.3112969454905 984.0145266144958 15.912537
1363648650442747008 266.26942932116697 48.055362292693495 1006.7437076022537 990.2171242719427 15.899352
1363620715975387520 265.7219778264197 47.790525610662314 1047.9508178134804 1059.2608850506804 15.042737
1363630023169299328 265.46403820002377 47.80810514458847 1077.1927936008099 1068.8371748204445 16.253809
1363630680299733120 265.5741149806203 47.861780034629206 1068.8660121437526 1054.9660104254615 16.430283
1363619753902714496 265.7828288783527 47.77091067906797 1039.9928636960285 1059.4598741959892 15.762438
1363649784314110336 266.40413552010233 47.976177510199356 986.6504760311541 996.2507901050681 13.760988
1363631401854239360 265.54609537393634 47.875373854627234 1072.830401688941 1054.1318229536562 14.624719
1363632810603297152 265.7103468753843 47.84197636963375 1052.7203722511426 1051.5845429109008 16.477015
1363664627721092480 266.0870688102539 48.1749693518097 1034.726192655606 979.9886420451741 16.487753
1363631401854239488 265.54692030337156 47.875186045743874 1072.7281040253533 1054.1223767478782 9.627044
1363620475457219968 265.7556702415056 47.7816449063036 1043.6803012079072 1059.0551208469742 10.170519
1363660470192748288 266.1705012702371 48.124488427035736 1022.2285650009205 984.0000905367688 16.118237
1363631264415282176 265.5054537389921 47.87886501578847 1077.4794560079777 1055.518785241373 11.68708
1363619375945585280 265.746653230652 47.73555266735413 1041.5182968311094 1066.8680403061537 15.037581
1363631917250086400 265.62041448173164 47.76157821630321 1057.031305497062 1068.7892524740582 15.40421
1363663459489986432 266.1367355396291 48.14084025241548 1027.0071878717474 983.0318678601636 14.251434
1363619582104016512 265.74737642889886 47.74818010715834 1042.3006179282297 1064.8121732183342 16.475039
1363660882509607680 266.2200484626386 48.096637472025286 1014.9452727188192 986.0333831777538 15.105487
1363620063140353152 265.6973349043457 47.76298208336867 1048.7559098306133 1064.859172111696 14.235037
1363626316612733440 265.60393040544704 47.775864300019876 1059.7950127450144 1067.294473615837 16.429441
1363626350972470528 265.5824787033038 47.77837529335001 1062.2991293248551 1067.9231492442073 15.656702
1363679161890588672 265.577395550898 47.980006259474855 1076.5295024238912 1035.8645098733168 15.1480255
1363619410305325696 265.78321521270817 47.7376654413779 1037.6813098656362 1064.7615541599412 15.241886
1363619650823493888 265.74605833192317 47.75236933411542 1042.7297610869825 1064.2054018506306 12.7584
1363616902044425728 265.8607912843374 47.70887154476316 1027.2637341099248 1065.6082327105144 16.477188
1363620441097477888 265.7302270781194 47.76873458442307 1045.5683864861091 1062.3508201513764 15.296687
1363679574207539200 265.44701348279443 47.969268738364775 1089.9318313719982 1043.8212546314608 15.731586
1363619925701394944 265.66054835307114 47.73557048768063 1050.895012452228 1071.0206315397122 16.222675
1363616111770437376 265.7819275363403 47.68924616528551 1034.51627805159 1072.571318224866 15.970727
1363619204146888960 265.68384521964896 47.72136671497112 1047.3917393618356 1072.1710413888788 15.608672
1363620166219563008 265.63197649519515 47.74417672074039 1054.5906936257877 1071.0188994855803 13.599283
1363627416124366720 265.610100708374 47.82541223105085 1062.4881232225036 1059.0632463382142 15.915347
1363627209965934720 265.61266332024735 47.81213521518832 1061.3079899030517 1061.0664093458345 14.5208025
1363637724046113792 265.6285137552306 47.9404520040419 1068.302776394075 1039.7500692392637 16.155706
1363631126976321920 265.4552423632455 47.85303124776163 1081.1849801597555 1062.0593112525798 15.01561
1363664009245795072 266.04868190029424 48.141980738165664 1036.600807808381 987.1429938376756 13.906037
1363620166219564032 265.62965003345806 47.75318884742444 1055.4562612929024 1069.688063700136 15.0712385
1363647997607719168 266.3556903986921 48.03248119199799 995.8153914723532 989.6348906223485 15.044049
1363619272866366592 265.72982131151593 47.70885966012458 1041.53186624733 1071.9532001814769 16.022518
1363620028780612224 265.6768254401157 47.74429431587025 1049.7163162101356 1068.8396591722621 13.015364
1363631230055537408 265.4623746383275 47.851160056269435 1080.2837978034668 1062.0183345494315 11.644702
1363632123408522880 265.6695511530732 47.795775722249054 1054.0103301519755 1060.948466131459 15.856205
1363616558447037568 265.8551943612979 47.6673747642927 1025.0344405320361 1072.517702461538 16.23679
1363648031967460480 266.3776911746281 48.04114844839388 994.0350233307869 987.1639599978269 15.293988
1363663528209460864 266.10697338667677 48.134280755540914 1029.7710650984043 985.535248381051 14.169665
1363632123408522496 265.6700414284388 47.79508429425801 1053.909973740965 1061.0355516508364 16.143984
1363627209965934336 265.61002495255354 47.8122966432609 1061.6057853489297 1061.1673752391248 15.903427
1363627141246455936 265.5998329111174 47.79175511913481 1061.3194576538515 1064.9467838443989 15.341718
1363627278685623296 265.5552351535 47.79832284899355 1066.6149736671891 1066.0363473685425 16.4834
1363632123408521728 265.6671758084364 47.78844657939846 1053.7701199962855 1062.2363584130374 16.364487
1363632226487736704 265.6541737920523 47.79426941131597 1055.5802702774827 1061.9302529548922 15.794679
1363627313045360640 265.5301071902477 47.8017014354134 1069.5762454694254 1066.7001626099307 13.882708
1363633291639629312 265.6208257614553 47.829329870273156 1061.5885326695714 1057.9202881648027 14.357439
1363632329566955264 265.6724822210368 47.806600671504796 1054.4280144630957 1059.0740363454634 14.980623
1363678268537372544 265.4903536513863 47.89803273866844 1080.4155593743853 1053.1695465934304 13.46363
1363666616290813440 266.2908030582847 48.26908362258742 1019.250041344439 954.9513511470692 12.417042
1363679810429649664 265.5125175636836 47.96844742339443 1082.7770928563812 1040.8237175909046 16.10318
1363666066535001216 266.20026920268293 48.21414617093248 1025.210589604421 968.1857241352516 12.191006
1363636865052432256 265.71193078038607 47.91097978028291 1057.2485502005563 1040.45743666102 15.224999
1363626454051889408 265.4499287527712 47.7261219798161 1073.1874928244054 1082.6441537568844 14.241295
1363637517887681792 265.6348253160225 47.92531458235187 1066.5896330924509 1041.8721257885366 14.596205
1363633944474670848 265.7339349300514 47.90089413062433 1054.1732564203946 1041.0117300448314 15.008692
1363613122473404544 265.613133165888 47.675076460233385 1051.9495489313888 1082.9869417339753 13.408772
1363644355475430784 266.2083458929661 47.947603510566815 1005.9029415113728 1010.4570649859892 15.967884
1363646863736331008 266.1312932862434 47.979837895969006 1016.4854938301207 1009.0729726672037 11.9101515
1363647550931112320 266.2775981185478 48.00885744965901 1002.6359971622107 997.2571046604014 12.703466
1363638441309960576 265.7642086799588 48.029556084975006 1059.6656810032339 1018.9406337478761 15.110573
1363632363926695808 265.68822381330665 47.81528762672012 1053.3076662973658 1056.9245653806242 16.460606
1363639746974760832 265.86145755544476 48.03575334479367 1049.560270783072 1013.2484701135812 15.511003
1363642156452148608 266.0141244248872 47.846856294563956 1020.043435284416 1036.073323703925 13.761063
1363646073462346496 266.15622053662617 47.95153036987387 1011.8284771514833 1012.383122643737 14.880947
1363641744135592448 266.1613484556269 47.867091885968556 1005.4405027621084 1025.6401427989395 15.454103
1363644080597801344 266.2146990528557 47.92132164473324 1003.3956196995119 1014.3497035064033 15.954121
1363678131098412544 265.4545570245776 47.87330348409528 1082.629328492976 1058.8434491664136 15.346805
1363632810603299200 265.7309648719904 47.852629255777494 1051.2060434533266 1048.8841117247016 14.328492
1363641331818732160 266.1115517281788 47.820413305051225 1007.6316270734776 1035.5445087413889 14.564932
1363666105189856768 266.2023497660518 48.22500570580299 1025.7370862528542 966.3445222149627 15.0025425
1363645111389650688 266.021195965065 47.86342040282734 1020.4140226981742 1033.078267586242 15.370708
1363646829376591488 266.1170912516302 47.97833259806207 1017.9212165506937 1010.0082043548964 14.041471
1363644080597520896 266.21066904049593 47.92464598142793 1004.0629587853763 1014.0156805257137 15.271526
1363644492914661248 266.2663355778195 47.96711059791727 1000.9637679305702 1004.4893090720053 13.110932
1363672633540171392 266.4008983120263 48.31025339402284 1010.2453108414994 942.9472631382604 14.4991
1363631470573823232 265.5379550066273 47.880135737929095 1074.0368927692966 1053.7589399965757 14.160949
1363637792765594496 265.63395240497834 47.96208189411902 1069.182793480179 1036.0229523210257 14.905585
1363678990091885440 265.51416993350773 47.94226707630519 1080.8255486856858 1044.941052787974 11.997958
1363678573479636992 265.4542107897744 47.92101018384854 1085.8907113046137 1051.2139156485198 15.748759
1363640644623694464 265.948470028052 48.11216294541694 1045.3827079982468 996.790543640825 16.440287
1363614496863068544 265.7101277592283 47.592664659889365 1035.7630985457886 1091.4952320831849 12.952093
1363646691937632512 266.0583729133158 47.96888452176929 1023.6360014970963 1014.3874641769947 14.912496
1363636620238486912 265.64873958413057 47.90422824835831 1063.6466653254633 1044.5813010579086 15.723237
1363668407292344704 266.4347919835038 48.24232705394311 1001.8628547296626 952.153576705654 16.211914
1363618826189762688 265.662454845613 47.68627230475761 1047.334592971695 1078.8192840424963 14.611991
1363640610263956864 265.9666827181725 48.10913265136962 1043.205671840222 996.3919499174542 16.231638
1363625766856910976 265.50531469557336 47.7287777960923 1067.3364064397608 1079.5674481343995 15.138826
1363643221604057856 266.23584706233953 47.89083102451935 998.9896594427768 1018.1882214570318 15.604134
1363671774546704512 266.37771449066383 48.26684006848986 1009.7242529057257 951.040618126503 12.17125
1363625869936126592 265.5420717366266 47.72002045752672 1062.740723946284 1079.2071357544808 16.390427
1363620097500084736 265.6276334272173 47.73303771097941 1054.3067188143489 1073.0111723223033 16.321648
1363647585290844160 266.21098788771644 47.98936113949151 1008.5047599318214 1003.6464799792031 16.302582
1363625766856910720 265.50595875285273 47.727664900681866 1067.1909554775548 1079.7147996933227 15.1009
1363644252396224000 266.29280492277474 47.96070754700563 997.649328023473 1004.2121081182742 16.392288
1363614221984822016 265.60558190603945 47.72522593899014 1056.1774051916364 1075.3226857591508 16.121044
1363616077410696448 265.7556376423866 47.68416647364098 1037.0350717995666 1074.6563373895622 14.777906
1363626419692149120 265.44425039558604 47.72008585999921 1073.3980252580848 1083.8824218595598 14.2641325
1363640094867866880 265.8579741888975 48.06688911828352 1052.0679180388931 1008.4289610211702 14.388363
1363640163587344128 265.896825439231 48.054791238587306 1047.0353995146588 1008.4858054337507 9.199767
1363634219352580736 265.84644821826674 47.879950769410755 1040.528170296265 1038.925862935255 16.469913
1363615562014615296 265.69203652326786 47.64146428633766 1041.06035491245 1084.562268362913 16.200542
1363622704544439552 265.9574258987205 47.88460926772365 1028.7961580683557 1032.7930243991912 16.040316
1363627003807497984 265.56046116526306 47.77481846918534 1064.4531546891983 1069.5498651229263 12.388275
1363627072526974848 265.54694552050694 47.78092243511745 1066.3371902638914 1069.2208249767546 15.220819
1363633699660712192 265.76541560553096 47.877071630181284 1049.1309429981152 1043.306945873406 12.118136
1363640129227607296 265.8674231153006 48.07399857975499 1051.532176651762 1006.832647611747 15.757049
1363659542479790848 266.04517712003116 48.02596453197781 1028.994996046783 1005.8932452376589 16.435265
1363626076094560384 265.58312039856423 47.75097619438742 1060.3704358014347 1072.2796633636758 15.618696
1363626076094561024 265.58623680538574 47.75442824272409 1060.2654621788843 1071.5771960638954 14.059515
1363615527654875264 265.6709532857962 47.6367895904703 1043.0421200349288 1086.3277687969178 13.216392
1363615768173044096 265.63666910684765 47.65459401791733 1047.9920690829115 1085.1316619809393 14.193632
1363614148969490688 265.5636830183169 47.72022807152046 1060.401206218061 1078.1364488852357 11.451803
1363621574969171200 265.94500569911906 47.82842566777735 1026.2902407737345 1042.3882349954456 14.213523
1363626213533512704 265.5353643267857 47.75760109179938 1066.0170657984077 1073.5111672939745 16.079355
1363643496481976064 266.3353419778888 47.91948636874043 990.1736106339036 1008.7101442455646 15.432826
1363647138614241408 266.1255868987964 47.999228004400784 1018.4418245877474 1006.2486828906124 16.480518
1363666998543076352 266.35108439188474 48.311172305068204 1015.6753422759327 945.2502023023111 15.838913
1363639476392580096 265.941696229664 48.051881894868316 1041.97950155387 1006.7756434854448 13.744794
1363640232306824448 265.90282138159176 48.07391652690902 1047.6969714853035 1005.1314429892022 15.95031
1363647379132411776 266.22013493687376 47.97284401363345 1006.3704746826204 1005.8405923985497 15.20268
1363618826189761920 265.6544473462586 47.683696421211074 1048.0321435373048 1079.6175208576929 16.477856
