48.00407419589525,29.031377718559472
47.998253336922986,28.99932796935778
47.99964513531262,29.01519658993307
47.99677038264331,29.038642113629656
48.003945305074616,28.99755852133378
47.99790188463059,29.039108067605984
47.99222164118186,29.02149416107583
48.034653997628084,29.004803320725248
47.98109611791849,28.99362768517448
48.01730559586374,29.03963409625497
48.04374928643186,29.00690754011648
48.04207377856578,29.00265641938729
48.029144698514486,29.023208045474952
48.02419322148686,29.03164461876766
48.04281737296865,29.01587797853722
48.00109949745914,29.013595558159494
48.03587136354942,29.018007601833283
48.018476259544876,29.003860893651556
48.01579293569075,29.004052985968755
48.042100560774486,28.999585124025995
47.99128569160686,28.99627442120599
48.00346838707418,28.979930919049185
47.98017821326971,28.988063950583317
48.00658181793736,29.008217615212036
48.02754571373238,29.030205833732182
48.024823823956936,29.00527124581024
47.972148012738764,29.013034371249134
47.99548601182727,28.985928008865578
48.01938178469867,28.97936479332787
